0.67,-0.31,-10.16,-0.02,0.02,-1.84,-22.91,-17.18,58.98,950.75,3430,3434,400
0.63,0.86,-9.73,0.08,-0.01,-1.66,-22.00,-19.82,58.98,950.65,3472,3476,415
-0.27,-0.67,-10.04,-0.07,0.01,-2.26,-20.45,-22.82,59.29,950.66,3513,3516,435
-0.43,-0.20,-10.32,-0.39,0.10,-2.87,-20.45,-22.82,59.29,950.59,3555,3558,453
1.80,2.43,-10.12,-0.26,0.14,-2.23,-17.64,-27.73,58.67,950.51,3596,3600,467
0.35,0.12,-10.87,-0.27,0.08,-2.24,-17.64,-27.73,58.67,950.30,3638,3641,485
-0.86,0.35,-9.22,-0.08,0.02,-2.39,-15.18,-30.82,58.37,950.35,3680,3683,499
-0.31,-0.47,-10.67,0.18,0.02,-1.77,-12.18,-33.36,58.16,950.36,3721,3724,512
-0.59,1.73,-10.28,-0.06,0.04,-1.85,-12.18,-33.36,58.16,950.19,3763,3766,523
-0.59,-0.08,-9.61,0.06,0.07,-1.24,-9.36,-34.82,58.37,950.23,3804,3807,539
0.24,1.33,-9.61,0.05,0.02,-2.27,-9.36,-34.82,58.37,950.22,3846,3849,553
-0.39,1.10,-8.75,0.01,0.04,-1.90,-6.73,-35.91,58.37,950.19,3887,3890,568
-0.39,1.61,-10.79,0.02,0.06,-2.26,-3.09,-36.82,58.27,950.21,3929,3932,582
-1.22,-0.63,-10.24,-0.02,0.08,-1.74,-3.09,-36.82,58.27,950.14,3970,3973,589
0.12,-1.06,-10.08,-0.06,0.08,-0.91,-0.27,-37.45,58.27,950.11,4012,4015,598
0.04,-0.35,-11.26,-0.00,0.09,-1.28,1.18,-37.27,57.96,950.10,4053,4056,610
-1.14,-1.73,-8.00,-0.05,0.10,-1.82,1.18,-37.27,57.96,950.18,4095,4098,625
0.00,2.51,-10.51,0.01,0.16,-1.81,4.36,-37.45,58.06,950.22,4136,4139,637
-1.73,0.16,-12.51,0.06,0.08,-1.69,4.36,-37.45,58.06,950.15,4178,4181,648
-0.08,-0.55,-10.20,0.08,0.16,-1.54,7.27,-36.82,58.16,950.14,4219,4222,656
-0.31,0.43,-9.30,-0.03,0.08,-1.07,9.64,-36.09,57.96,950.13,4260,4263,658
