-0.55,-2.59,9.81,0.48,-0.07,-0.01,31.27,-18.55,-17.35,936.77,9702,9706
-0.63,-1.96,9.49,0.64,-0.09,-0.05,31.18,-19.45,-17.24,936.65,9743,9747
-0.47,-2.28,10.04,0.82,0.01,-0.19,31.09,-21.09,-17.04,936.74,9784,9787
-0.59,-0.90,9.57,0.90,-0.05,-0.13,31.09,-21.09,-17.04,936.69,9825,9829
-0.35,-1.18,10.04,0.77,-0.06,-0.13,31.09,-22.82,-16.94,936.71,9867,9870
-0.20,-1.14,10.20,0.66,-0.08,-0.19,31.09,-22.82,-16.94,936.73,9908,9911
-1.06,-1.26,9.81,0.48,-0.08,-0.15,30.91,-24.09,-16.53,936.67,9949,9952
-0.35,-0.35,9.89,0.36,-0.02,0.01,30.55,-25.36,-16.22,936.77,9990,9993
-0.12,-0.31,9.89,0.36,0.03,-0.07,30.55,-25.36,-16.22,936.71,10032,10035
-0.31,-0.20,9.81,0.59,0.00,-0.09,30.55,-25.91,-15.82,936.76,10073,10076
-0.27,0.27,9.73,0.60,0.04,-0.07,30.55,-25.91,-15.82,936.65,10114,10117
0.04,0.27,9.89,0.63,0.08,-0.06,30.64,-27.36,-15.41,936.66,10156,10159
-0.43,0.86,10.04,0.46,0.10,-0.12,30.82,-28.36,-14.59,936.70,10197,10200
-0.31,0.51,10.40,0.12,0.08,-0.01,30.82,-28.36,-14.59,936.65,10238,10241
-0.20,0.71,10.28,0.18,0.05,-0.03,31.09,-28.82,-14.39,936.66,10280,10283
-0.20,0.82,10.00,-0.05,0.04,-0.04,31.27,-29.09,-13.88,936.69,10321,10324
-0.20,0.75,10.20,0.11,0.04,-0.06,31.27,-29.09,-13.88,936.72,10362,10365
-0.39,0.82,9.96,0.01,0.06,-0.02,31.18,-29.09,-13.98,936.70,10404,10407
-0.47,0.82,10.12,0.04,0.11,-0.03,31.18,-29.09,-13.98,936.72,10445,10448
-0.27,0.78,10.16,-0.12,0.05,-0.03,31.36,-29.00,-14.08,936.74,10486,10489
-0.31,0.86,10.08,0.07,0.09,0.00,31.27,-29.18,-13.78,936.67,10528,10531
-0.27,0.75,10.20,-0.33,0.07,-0.03,31.27,-29.18,-13.78,936.75,10569,10572
-0.24,0.51,10.08,-0.36,0.03,-0.01,31.27,-28.55,-14.29,936.75,10610,10613
-0.39,0.51,10.08,-0.36,0.07,-0.01,31.27,-28.55,-14.29,936.77,10652,10655
-0.35,0.24,9.77,-0.48,0.11,-0.02,31.09,-27.91,-14.69,936.75,10693,10696
